GaussianMLPPolicy/Entropy,GaussianMLPPolicy/KL,GaussianMLPPolicy/AverageStd,Extras/EpisodeRewardMean,GaussianMLPPolicy/KLBefore,NumTrajs,ProcessExecTime,PolicyExecTime,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/LossAfter,GaussianMLPPolicy/LossBefore,Perplexity,EnvExecTime,StdReturn,AverageDiscountedReturn,AverageReturn,MaxReturn,Entropy,Iteration,LinearFeatureBaseline/ExplainedVariance,MinReturn
10.240643,0.0047140857,3.4622335,191.0066470529073,3.488763e-11,280,0.15578222274780273,2.587791919708252,6.330386e-05,-0.05105485,-0.050991546,26857.783451114952,6.674661874771118,67864.32480540068,10574.854809526636,22655.713846910166,244740.183566691,10.198310944375537,89,0.8487171161668543,-77.34069924304622
10.24039,0.004578664,3.5050461,233.22415762042536,3.266953e-10,280,0.14452004432678223,2.500185489654541,0.0013732128,-0.052587796,-0.051214583,28082.78048608714,6.306763410568237,69087.49726994497,10816.799377417177,23095.163463214853,258759.2959559779,10.242911873397373,90,0.847542587865076,-74.26099241315468
10.210443,0.0039752857,3.50352,293.48493187376965,1.2961703e-10,280,0.142531156539917,2.526362895965576,0.0017564222,-0.052957524,-0.0512011,28007.270398209075,6.227929592132568,68751.55004363586,10753.526667298473,22969.10701499337,257118.4797918573,10.240219412531172,91,0.8432058256235848,-70.86946478041057
10.224236,0.00457082,3.4796543,299.5693063656252,2.6903718e-10,280,0.14977025985717773,2.5969648361206055,0.0005311556,-0.051582437,-0.05105128,27180.547349645884,6.367498159408569,68587.40353454751,10700.96666866892,22935.907640099766,248212.34676649087,10.210256825458435,92,0.8448798895708931,-71.30383961118804
10.222232,0.00406429,3.4960306,279.143973839226,2.4127353e-10,280,0.1604316234588623,2.685007095336914,0.0018340424,-0.052947823,-0.05111378,27522.4390349014,6.430375576019287,67218.56894955566,10633.374495693768,22554.83981167677,243911.59794433648,10.222756915841783,93,0.8424172970796187,-70.6765952274419
10.218398,0.0043082274,3.5017207,288.6988770080693,3.5057643e-10,280,0.14829397201538086,2.5899150371551514,0.0012309812,-0.052340787,-0.051109806,27500.4849135965,6.577020645141602,69167.00760685149,10882.368809898613,23120.283783758296,251635.98695603633,10.22195891672089,94,0.8423983724153643,-67.3385292937379
10.284486,0.006409912,3.50217,346.5911310582145,-3.494677e-10,280,0.14480900764465332,2.527639865875244,-0.00094821304,-0.05016508,-0.051113293,27519.477338094694,6.291691541671753,70390.51035106544,11109.266758260223,23566.763620313068,257060.27828462172,10.22264929979188,95,0.5569635062499444,-74.71213638507513
10.267038,0.0050116293,3.5623684,237.51478170161238,-6.3631506e-10,280,0.14600133895874023,2.514524459838867,0.0018015653,-0.053231455,-0.05142989,29318.191490290505,6.174992799758911,63081.10005385771,10105.245325601962,21076.422474704945,226273.27074915712,10.28596347232092,96,0.8230725160521873,-73.24407193484723
10.266893,0.0044251783,3.545352,305.8901169090834,-1.6107446e-10,280,0.1481332778930664,2.62412691116333,0.0020706616,-0.053403262,-0.0513326,28753.69529471101,6.251365423202515,63067.383044357004,10052.618319992174,21073.24558519107,241258.31736406885,10.266521569955916,97,0.8398761464115403,-71.88163698241513
10.274894,0.0032134887,3.5560791,322.4442784152693,-1.188545e-11,280,0.14707636833190918,2.5894505977630615,0.0015823916,-0.052932106,-0.051349714,28852.11619445955,6.136596918106079,63661.87124197911,10280.24839783377,21297.032780033187,234228.6521578137,10.26993862087386,98,0.8356003172111887,-72.9047758937258
10.29303,0.007933251,3.56189,533.8568069746999,-5.305878e-10,280,0.14409208297729492,2.579049825668335,-0.002472572,-0.048884895,-0.051357467,28896.884453114813,6.303784132003784,63443.19421421962,10091.377276363532,21289.435775361148,236027.57578433843,10.271489063898722,99,0.843161401729851,-74.47527972093104
10.27916,0.0068803276,3.5869799,201.17176316854523,-2.0506837e-10,280,0.1440746784210205,2.573810338973999,0.0008273348,-0.052302733,-0.0514754,29586.919591079557,6.19125509262085,59652.35229619397,9733.822701052468,19927.14518079202,224759.95258512074,10.295087636936278,100,0.8249883903392852,-70.52004522606487
10.355637,0.005944091,3.570039,435.3347738540248,1.3996448e-10,280,0.1463167667388916,2.5871622562408447,0.0010609254,-0.052433576,-0.05137265,28984.87410109423,6.304449796676636,61939.03840811914,9924.017824756784,20731.21973876823,238192.2136628563,10.274529390176138,101,0.8322950880399845,-72.87096280355146
10.362032,0.004152443,3.6552856,181.06231647975693,-1.7225033e-10,280,0.15064430236816406,2.5367376804351807,0.0016664527,-0.053467408,-0.051800955,31577.125698429,6.379776239395142,63508.3507849681,10132.221481661092,21189.61812723889,242262.86281669512,10.360188267151514,102,0.8352455050862264,-73.33584210348029
10.364606,0.004581817,3.659612,309.91488746434663,1.5184992e-10,280,0.14168787002563477,2.5444254875183105,0.001088135,-0.05289552,-0.051807385,31618.22064685897,6.280704975128174,64556.27284535394,10377.805512778077,21662.816928460692,241236.8884082856,10.361488836152214,103,0.8403087389394893,-74.73656384392598
10.441613,0.0067031495,3.664804,258.3663997943915,4.0552445e-10,280,0.15407204627990723,2.6054553985595703,0.0010007434,-0.052808046,-0.051807303,31617.51324396416,6.422692775726318,65684.34546557227,10393.57646260113,22111.071781963863,240000.86308458177,10.361466462634858,104,0.8461964169034828,-75.22865222473646
10.420284,0.004854708,3.7436798,309.8199567368453,3.8725279e-10,280,0.15622568130493164,2.6277565956115723,0.0011633188,-0.05337458,-0.052211262,34277.720039863714,6.66917085647583,67963.66957118704,10876.919833454725,22960.90064227723,256350.96455680026,10.442250860577538,105,0.8399956137220761,-77.42658999154223
10.525817,0.008236617,3.7244508,365.5096244150078,-2.1322852e-10,280,0.1434342861175537,2.5569639205932617,0.0015466772,-0.053639323,-0.052092645,33474.10961315301,6.681866884231567,68828.0642536176,10952.668786413189,23106.95183111943,250773.95861920714,10.418527571644102,106,0.8435929354186076,-72.71941383785764
10.575351,0.00495244,3.8218048,305.66482150405767,3.0103894e-10,280,0.14393162727355957,2.5917367935180664,0.0008445233,-0.05346796,-0.052623436,37223.21622802262,6.277932167053223,71511.35586172913,11337.684314470866,23985.59121141691,255008.43550189454,10.524687937747865,107,0.8436822069264351,-68.40896068936095
10.653987,0.005990791,3.8700793,318.6987285207149,5.2154066e-11,280,0.14581584930419922,2.569812774658203,0.0016155019,-0.054485317,-0.052869815,39103.411377037104,6.515992164611816,72053.63448258514,11398.616325976887,24185.285718525392,258383.9530948158,10.573964989662171,108,0.8456955087528789,-71.7381039125577
10.668564,0.0039397487,3.957083,300.6052048125974,1.4094015e-10,280,0.14067697525024414,2.525266408920288,0.001262173,-0.05452761,-0.053265437,42323.08527027888,6.274811029434204,71045.26563492602,11242.78442482921,23876.160833165184,262470.74297516514,10.653087967236837,109,0.8504309093876253,-67.70029562472153
10.673447,0.0041749347,3.968655,320.9983582841688,1.2320067e-10,280,0.1461482048034668,2.5574886798858643,0.0017620288,-0.055125814,-0.053363785,43163.82957498346,6.417269229888916,70429.35276236339,11200.435932697954,23679.523669376038,257505.0448334543,10.672758145162037,110,0.845587706835241,-76.76262618308657
10.716293,0.0050293356,3.9816782,256.9294768629223,2.1509117e-10,280,0.16590285301208496,2.6934919357299805,0.0013509355,-0.054719344,-0.05336841,43203.77785866238,6.6211323738098145,69832.7632649857,11059.734445339847,23401.60261811697,251516.43017628964,10.673683220840635,111,0.8420232171239002,-82.61856759193171
10.702109,0.0038358371,4.0419784,254.4340739308297,3.5434605e-10,280,0.147780179977417,2.6300203800201416,0.0015136711,-0.05509288,-0.053579208,45064.11096403551,6.297044038772583,70291.75556107014,11205.713044546092,23584.757851957314,257576.5417007,10.715841442936943,112,0.8381711494125798,-68.6972554989952
10.67121,0.0041885236,4.0257154,304.70882625220804,4.978584e-10,280,0.14293718338012695,2.5520801544189453,0.0019620135,-0.05548645,-0.05352444,44573.13709681923,6.3695387840271,70402.10740897832,11170.381495203099,23639.320189053862,260439.6555064972,10.704886649302074,113,0.8451096417233579,-84.13885720448054
10.730693,0.0060459673,3.9881961,233.01852727171206,6.2966277e-10,280,0.14437580108642578,2.5361785888671875,0.0015675202,-0.054907877,-0.053340357,42962.033168112255,6.312564373016357,70027.9334070854,11059.622178291249,23478.522219114275,257846.13862596627,10.668072055067334,114,0.8433299793799558,-77.66474796425533
10.735747,0.0045662792,4.057548,343.91472941165773,-2.9598318e-10,280,0.15511560440063477,2.566715717315674,0.002925817,-0.056577057,-0.05365124,45717.969791514355,6.384902238845825,69203.40225978308,11030.984955781229,23248.659369518846,248098.2276579373,10.730246711662838,115,0.8346651750564708,-80.07811667766616
10.759774,0.004777441,4.0798063,464.37169723694154,2.8090463e-10,280,0.1476435661315918,2.6114490032196045,0.0013335124,-0.05503915,-0.053705636,46217.82892577184,6.253688097000122,70175.33177398088,11115.31705636618,23558.899117385852,257867.38127346826,10.741120910110928,116,0.8434850848587744,-76.79723178391419
10.758383,0.004572213,4.1001134,319.37861911509884,4.4388607e-10,280,0.14098572731018066,2.546983003616333,0.00197424,-0.055793308,-0.053819068,47278.55403403875,6.2807488441467285,68484.6840828209,10877.075838068355,23015.07774230181,244293.8778914189,10.763812068575904,117,0.847806663130145,-75.91540937405158
10.784562,0.0051367385,4.096106,476.01067098684774,8.724275e-10,280,0.14145326614379883,2.53997802734375,0.0008996092,-0.054707553,-0.053807944,47173.51695538275,6.064246892929077,68311.69160481844,10905.223191920088,22992.224752194696,258197.04656258793,10.76158793265479,118,0.8409981967103317,-75.5468342298779
10.74922,0.0059478465,4.121082,425.951435878345,3.0157113e-11,280,0.14421963691711426,2.491084098815918,2.0347536e-05,-0.05392269,-0.053902343,48072.39418141449,6.213356018066406,66139.04543073747,10617.412352001864,22219.93314203849,249864.23581721308,10.780463365793228,119,0.841241716993812,-71.45718266016813
10.7577715,0.0045063086,4.099947,251.42107776274742,6.2975146e-11,280,0.14378857612609863,2.549781560897827,0.0019411221,-0.055705618,-0.053764496,46765.63244694015,6.328413724899292,69340.89053903363,10962.259991545085,23255.391170735013,247498.56294678652,10.752903862714767,120,0.8407659530595357,-84.13713185984369
10.732486,0.0055021914,4.121706,282.1423612729244,-3.1416614e-10,280,0.1620337963104248,2.7542779445648193,0.0016636625,-0.05547404,-0.053810377,47196.71233883955,6.504591464996338,70608.06487414044,11145.283798916613,23660.468214438348,261254.5232834717,10.76207951530956,121,0.8452095674949187,-81.8720537086203
10.810161,0.0062661134,4.0931773,355.90446342872195,4.48454e-10,280,0.14163422584533691,2.565478801727295,0.00074289367,-0.054397643,-0.05365475,45750.321344001255,6.380492925643921,71703.51808292243,11324.392322321122,24091.493628714372,260291.79570726096,10.730954094591596,122,0.8460240977497492,-81.26783218322086
10.792017,0.004332399,4.1774483,432.26498466959777,-9.50836e-11,280,0.14685511589050293,2.5712101459503174,0.0012329742,-0.05529261,-0.054059636,49608.65460445141,6.423125267028809,70905.00995566414,11273.48369825226,23871.114260361024,261691.46112739894,10.811920585484732,123,0.8424159598636832,-82.17995774620873
10.792327,0.0054843174,4.1519647,418.4795690874075,-3.2853512e-10,280,0.1422579288482666,2.558347225189209,8.165464e-05,-0.054042976,-0.05396132,48643.01661300388,6.224475145339966,72012.4814254034,11388.593329111785,24248.429135210456,261284.60300272706,10.792263533898762,124,0.8464795918114119,-85.21852775282132
10.821962,0.006027654,4.1475058,317.15226642591415,1.09807365e-10,280,0.14172649383544922,2.585803508758545,-0.00075855106,-0.053177547,-0.053936098,48398.30730940966,6.247790813446045,69869.35366725168,11133.178708415055,23507.890845262424,249987.38127138748,10.787220119147074,125,0.8460968577878114,-90.75698201415534
10.855056,0.005044886,4.1903,358.75901410196457,5.815888e-10,280,0.14466214179992676,2.5768520832061768,0.0013358332,-0.05542569,-0.054089855,49909.569195759854,6.136749505996704,65471.44321779524,10427.237007508758,22042.714110192217,243715.19667549795,10.81796803080468,126,0.8472305739946793,-83.56198601140308
10.863702,0.004714921,4.2195244,224.61848425390642,-2.377201e-10,280,0.16071343421936035,2.646653652191162,-0.0013901778,-0.05284622,-0.054236397,51393.84309974976,6.586881637573242,62476.93710023207,10076.466291345898,20961.542524232882,231281.84430199867,10.847273660217013,127,0.8236886814371013,-86.34517390287407
10.894991,0.0056542824,4.2373896,184.23376561183403,-2.1054542e-11,280,0.14764404296875,2.5923359394073486,0.0012465976,-0.05555746,-0.054310862,52165.40360658877,6.52751350402832,60163.5537315117,9769.310596727937,20151.101319627083,232472.5303527907,10.862174787986847,128,0.8329350061026838,-87.61962879195299
10.892279,0.006287123,4.2756147,209.19494701280652,-1.15195735e-10,280,0.14756488800048828,2.570157766342163,-0.002747964,-0.051725436,-0.0544734,53888.694425283946,6.438770771026611,62263.74241097482,10078.545856825824,20845.46883633149,236394.08637999406,10.894675983973912,129,0.8339113824112534,-85.33120954245538
10.927659,0.004996223,4.2697606,147.13236199395496,-3.8450318e-10,280,0.1474618911743164,2.619025468826294,0.0024016835,-0.056858156,-0.054456472,53707.24506766447,6.370112419128418,65286.32023048636,10441.100056282028,21832.75448333193,245463.73861124087,10.891303188857577,130,0.8404779981999616,-87.81264696134699
10.936406,0.005316927,4.3254533,125.699727893604,3.1487574e-10,280,0.13898968696594238,2.5260581970214844,0.0011085123,-0.055732142,-0.05462363,55532.73849856123,6.056698322296143,67186.56519969602,10661.593496163368,22435.780956518272,251100.16825874848,10.924728008678981,131,0.842104869610174,-84.71150305218808
10.932488,0.0051584006,4.3434954,197.23631384399133,7.908259e-10,280,0.15136218070983887,2.572636604309082,0.000984937,-0.055630405,-0.054645468,55776.24511054715,6.458582401275635,68754.79830848852,10917.119195521835,23036.479167950605,251456.3455511954,10.929103342862357,132,0.8443523617316923,-89.04281019548601
10.921907,0.004261051,4.3487306,240.86747161165826,3.9842868e-10,280,0.15535902976989746,2.666661500930786,0.0012728311,-0.055941522,-0.05466869,56035.360365622444,6.840353488922119,71539.75771891282,11392.538342315864,24057.051413418856,263165.39896842156,10.933738205546424,133,0.8413538436910121,-83.11036678947708
10.942772,0.0044854023,4.333596,274.1410927922422,7.0159634e-10,280,0.14433932304382324,2.533386707305908,0.0025477,-0.057138722,-0.054591022,55171.75929634795,6.42725682258606,71878.72842371053,11377.01953955373,24086.893380785557,249483.39497334842,10.91820649439948,134,0.8455436134897463,-83.9182410548923
10.950326,0.004817733,4.362632,39.4144083527025,-6.0314223e-12,280,0.14544916152954102,2.594069242477417,0.0013838485,-0.0560856,-0.054701753,56407.32172615636,6.605715036392212,72548.88216461272,11454.538732487805,24247.334350027857,262119.8431406507,10.940354246900196,135,0.8483647552668385,-82.1873633887445
10.976314,0.0056835283,4.387563,281.9180188926893,-7.4505804e-11,280,0.1452178955078125,2.552386522293091,0.00016285107,-0.054930907,-0.054768056,57160.15264846128,6.4602837562561035,70743.29018503019,11191.511535837388,23724.715254275343,253452.9381627113,10.953612302587146,136,0.8409619668772287,-93.31760202892337
10.947629,0.004586879,4.431125,82.02370781890417,-1.08743e-10,280,0.14223122596740723,2.53009295463562,0.0021213405,-0.0570191,-0.05489776,58661.95522999572,6.484840393066406,72060.09306629565,11334.077600682665,24038.15796528007,275950.3851783684,10.979546673547654,137,0.8457429435949515,-85.04836389892992
11.021389,0.0065666847,4.4067073,248.64442962696157,3.8938153e-10,280,0.15010809898376465,2.5949783325195312,-0.00030564144,-0.05441341,-0.054719053,56602.29285666262,6.52060341835022,74255.63908119923,11740.502731170642,24875.099839163056,264408.3309489993,10.943804773205802,138,0.8495264322078993,-89.60793402491186
11.055948,0.005671718,4.501823,114.50934606348171,3.9151027e-10,280,0.1624765396118164,2.6377696990966797,-0.00079764053,-0.054294877,-0.055092517,60992.46169185679,7.024989128112793,70935.73382999435,11283.312334419446,23710.53228777173,260314.1525709054,11.018505556696937,139,0.8394912115767554,-87.54174627872798
11.068963,0.004073684,4.539899,159.3340348534939,-5.9746563e-10,280,0.14987683296203613,2.593522548675537,0.0018242374,-0.057111874,-0.055287637,63419.618908052165,6.752594709396362,71318.16234492503,11285.372603473834,24113.2220864664,265175.2397372733,11.05752853905587,140,0.8400789464435688,-86.82141466500958
11.0870075,0.0038782426,4.5418024,208.0555190519173,-2.275975e-10,280,0.1443779468536377,2.5819091796875,0.0019676797,-0.05731479,-0.05534711,64178.040833038496,6.7373692989349365,73124.54082425246,11581.699828301922,24488.347791571206,264843.7970790488,11.06941638806888,141,0.8427173084086972,-89.71049941309496
11.122503,0.0052068494,4.566217,288.3993793915429,1.935377e-10,280,0.14481854438781738,2.6127305030822754,-0.0019281916,-0.05350918,-0.05543737,65347.00606336154,6.525774002075195,71637.11232611116,11363.735121915017,24027.19443148286,260788.64961966523,11.0874669041293,142,0.8479408367743746,-85.00407386581064
11.1380205,0.00479132,4.585774,132.19617383103036,3.398884e-10,280,0.13974547386169434,2.5701448917388916,0.00091218576,-0.05650826,-0.055596076,67454.82686970428,6.284996747970581,72609.53592909155,11430.017653892168,24291.470421382386,263432.43152415537,11.119213421265284,143,0.8467531463228657,-83.66389845662874
11.193469,0.0051842434,4.6252856,189.75895698476296,-6.12012e-11,280,0.15941309928894043,2.627645254135132,0.0020519719,-0.05775454,-0.055702567,68906.93861973305,6.66048264503479,72795.41742679161,11471.662016731703,24325.540864535044,266244.70089142653,11.140512157587779,144,0.8470346381084389,-83.86840044586782
11.174483,0.00536501,4.708786,80.26191524768352,1.7739477e-13,280,0.1457970142364502,2.596827507019043,-0.0007543899,-0.055212505,-0.055966895,72647.61799771317,6.518540143966675,73924.9220929234,11615.510139838043,24644.050245735347,267215.82579306554,11.193375881092889,145,0.8467497944810659,-89.6125786042607
11.182634,0.0049922164,4.674529,178.6925708915028,4.842877e-10,280,0.14344573020935059,2.575279474258423,0.00042803213,-0.05630359,-0.05587556,71332.2680167094,6.2991907596588135,71743.90425948391,11339.25475630438,23956.238385089586,259860.89857557154,11.175104070879165,146,0.8482052355534604,-87.73373488791349
11.223999,0.004944172,4.6860557,291.74927965593037,-2.6644695e-10,280,0.13873744010925293,2.597036600112915,0.0018608533,-0.0577997,-0.055938847,72241.60737980036,6.304569721221924,72699.82829295847,11571.135020607784,24422.89483714179,260986.72635126725,11.187771438394273,147,0.8307255371394063,-85.87985073014607
11.220282,0.004107717,4.7229195,225.4657555948036,-3.1718186e-10,280,0.14196300506591797,2.527587890625,0.0017328374,-0.057851642,-0.056118805,74888.1749994872,6.593465566635132,74111.57629526906,11663.349619456254,24761.651604662253,269803.69277734956,11.223751279864992,148,0.8498596444813977,-80.77895217106138
11.310031,0.007051524,4.7249694,344.5172921856834,-3.2392286e-10,280,0.14726614952087402,2.5539097785949707,0.0011312217,-0.057225656,-0.056094434,74524.58259421351,6.528132200241089,74085.15234696846,11759.35589549195,24827.821502708695,268101.9428755977,11.218884317647843,149,0.845615865099796,-84.15685997125286
11.34041,0.0053243563,4.8560543,205.903709824744,6.2336525e-10,280,0.16125893592834473,2.6354260444641113,-0.0015794188,-0.054976627,-0.056556046,81732.58107415069,6.631172180175781,71423.31216651337,11382.65645963268,23890.407723024302,258259.38530120946,11.311207990510123,150,0.8417708216976416,-88.7959267930949
11.374213,0.0045552817,4.9011364,151.56050026439044,6.492649e-11,280,0.14956355094909668,2.6411731243133545,0.0015232414,-0.058202997,-0.056679755,83780.87922156793,6.453162908554077,68372.4772457779,10903.736169703343,22871.38903605446,254767.38179450837,11.335960088854744,151,0.8411142030782301,-89.87422060218654
11.43441,0.0043152184,4.9632387,184.74453264853872,-2.0613274e-10,280,0.1454334259033203,2.563034772872925,0.0015993677,-0.058500182,-0.056900814,87566.88733116907,6.516772508621216,70636.47217605848,11252.087070907412,23642.383433426417,251227.49849863217,11.380158206962404,152,0.8419762934236268,-85.26008937274413
11.436164,0.0041740765,5.0295997,193.74994371061734,1.1601618e-10,280,0.14567351341247559,2.6137328147888184,0.0012483932,-0.058400787,-0.057152394,92085.50497429968,6.377399682998657,70280.46180894593,11212.240010125657,23514.01159134119,259596.7476217627,11.430472826299214,153,0.8419618936267224,-85.87508110214016
11.420702,0.004564701,5.041338,129.0325697955513,2.504814e-10,280,0.1472170352935791,2.563878059387207,0.00270617,-0.059893053,-0.057186883,92723.79359565041,6.732262372970581,71483.09677169977,11405.033181832263,23920.003857355186,259933.52602282568,11.437380391711281,154,0.8418059061716751,-89.1682971956355
11.453274,0.0060295416,5.0369616,132.56328036055945,3.5904701e-10,280,0.14306354522705078,2.611665725708008,-0.00046827644,-0.056644544,-0.05711282,91360.52745334362,6.420915365219116,73723.63253171077,11679.785394110308,24689.904290208982,260029.28400467182,11.42256879822413,155,0.8467303278194622,-86.67120783887545
11.55436,0.006595754,5.074373,41.80120560312126,1.03598546e-10,280,0.1492164134979248,2.5451221466064453,0.00095298886,-0.058190923,-0.057237934,93675.5886539164,6.458644390106201,71816.08275007516,11398.111719132963,24052.39691515312,255073.00676126394,11.447592907644454,156,0.8486512006682199,-86.05901481520208
11.575168,0.0059847734,5.2274346,134.40795265399106,1.5291429e-10,280,0.15943574905395508,2.6112277507781982,0.0012985356,-0.059063684,-0.05776515,104091.62812873854,6.547453165054321,70120.384685026,11202.069072630527,23480.003832585597,247532.67384075656,11.553026829935256,157,0.8411025896284876,-87.77271630928172
11.543022,0.0045352196,5.2444715,165.21083239040456,-2.7780023e-10,280,0.1664896011352539,2.904207944869995,0.0011214018,-0.059014056,-0.057892654,106780.42841678325,6.870182275772095,72462.60467232848,11461.461158182845,24271.12517389663,259857.56264026012,11.578529934190568,158,0.8464909974843131,-89.88491231114529
11.5172205,0.005291286,5.2146373,132.35069737826666,4.317789e-10,280,0.15616965293884277,2.5911448001861572,0.0012597702,-0.05897377,-0.057714,103030.8973372725,6.362175941467285,75260.52264894464,11925.121520045695,25209.21032872972,273147.96628628124,11.5427841963768,159,0.8469583858587162,-91.56410870705483
11.472378,0.006024494,5.196425,164.2000719428417,2.7283317e-10,280,0.14704275131225586,2.6007721424102783,0.0013599917,-0.058941685,-0.057581693,100342.8903661623,6.260584831237793,74439.18271582904,11795.127053083539,24907.02469012293,269826.84494035033,11.516348503345535,160,0.7751069039271377,-88.42634673762305
11.525451,0.0052348124,5.155247,167.47426290232434,-2.0223004e-11,280,0.14414334297180176,2.5778796672821045,0.00033362955,-0.057699725,-0.057366095,96106.2648435172,6.223020553588867,75611.79652179911,11898.493706290814,25337.579209875403,271628.3152601555,11.473209783713022,161,0.8508738762383157,-86.47030230508764
11.482752,0.006552859,5.228727,143.8801918537762,-9.0542296e-10,280,0.14656400680541992,2.573695182800293,-0.0020505674,-0.05558106,-0.057631627,101349.91712099362,6.2292258739471436,75311.32246471556,11984.670229725387,25306.9877803568,268436.8452471586,11.526334334129379,162,0.8457025549358304,-88.55120058280477
11.461881,0.0049416763,5.18463,166.44974767874135,3.6756198e-10,280,0.1534407138824463,2.638735771179199,0.0018580146,-0.059252743,-0.057394728,96658.76378429656,6.876489162445068,77019.51917751278,12144.396281716103,25801.17408294612,274139.9180828055,11.478942155996958,163,0.8498304163941318,-89.48274635566744
11.455956,0.004288477,5.1735315,184.82506953885368,-2.1642163e-10,280,0.1465446949005127,2.5744686126708984,0.00225994,-0.059573673,-0.057313733,95105.69539558559,6.456665515899658,77199.70784378971,12201.458592282908,25842.44567098746,275548.5543031184,11.4627441352322,164,0.850031308047999,-89.8941217673329
11.438175,0.005357362,5.1568966,332.5244934097159,-5.197667e-11,280,0.15926361083984375,2.65567946434021,0.0015580393,-0.058840726,-0.057282686,94517.10514307312,6.597083806991577,77462.0849794694,12278.747183595153,25976.22759457775,273556.6299872921,11.456536103907085,165,0.7154186651629544,-91.01693069005265
11.459564,0.004147958,5.1345696,318.71182865088025,2.3682203e-10,280,0.1625678539276123,2.7200095653533936,0.0013742782,-0.058545798,-0.05717152,92439.01947084817,6.962732553482056,74490.30681377086,11817.669784744377,25024.641536675583,264445.3626099311,11.434304457136562,166,0.849419127003042,-93.12849157373988
11.43357,0.005425927,5.1715493,221.1591064972391,-6.0136826e-11,280,0.14622902870178223,2.562894582748413,-0.00039491057,-0.05694905,-0.05734396,95682.32708995146,6.4677746295928955,74181.87587575866,11762.4642558006,24947.289097077937,268416.12922034867,11.468788890480996,167,0.8465484570013564,-87.44947571941105
11.400771,0.0051194504,5.1278443,233.02787911734143,5.9941696e-10,280,0.14206552505493164,2.5542421340942383,0.0011182353,-0.058284726,-0.05716649,92346.37103408817,6.167101144790649,75535.87162148468,11930.148699256846,25350.41664800513,268328.7200071778,11.433301689068477,168,0.8489715408947411,-88.5075197800035
11.372665,0.0047037383,5.102069,143.77297386905545,7.521538e-11,280,0.1413271427154541,2.584824800491333,0.0016252846,-0.05861764,-0.056992356,89184.82138436449,6.123672962188721,75272.15971169068,11882.055672912336,25199.69925903484,265569.20797964087,11.398466140236174,169,0.8483539410930688,-89.86869558696367
11.381996,0.0032393006,5.089161,168.68108547209363,3.2418895e-10,280,0.1419823169708252,2.5235276222229004,0.0018645301,-0.058747593,-0.056883063,87256.5094537247,6.039336204528809,75098.61548888794,11854.649089847688,25191.585369072447,274019.0703973068,11.376607444201197,170,0.8497387883916298,-84.87629739893738
11.384105,0.004242902,5.103616,254.04072297864622,1.1976364e-10,280,0.14153385162353516,2.52341365814209,0.0017667636,-0.058699243,-0.05693248,88122.16616360193,6.008537292480469,76746.8380485785,12186.135933807205,25832.375515786654,273489.251693498,11.38647938258875,171,0.8450753328403742,-87.40592666921731
11.423697,0.005801347,5.1012435,173.69412764277843,2.4339672e-10,280,0.14169549942016602,2.5684006214141846,-0.004072748,-0.05283691,-0.056909658,87721.92101482862,6.338759422302246,77676.16072419261,12231.577316028648,26012.414100098827,272835.57903419173,11.381927101685887,172,0.8479173879309934,-88.96407813596386
11.408803,0.004867667,5.1723685,240.26282535825578,-1.862867e-10,280,0.14161133766174316,2.519767999649048,0.0002975315,-0.057408307,-0.057110775,91323.18916133228,5.956796169281006,75080.9419737259,11782.132342506706,25189.499560499506,271640.57699963124,11.422160022956984,173,0.8486855497807918,-84.62321619025782
11.444351,0.0039546727,5.154974,261.231890563991,-6.4851097e-10,280,0.1484832763671875,2.5645430088043213,0.0002736114,-0.057354353,-0.057080742,90776.19896285133,6.359593868255615,74593.16582938001,11822.785520111214,25147.529476405336,270027.81732412183,11.416152404268583,174,0.8432748050164,-90.17387096504709
11.485761,0.003845576,5.2011924,161.5414451646076,-4.430878e-10,280,0.14486479759216309,2.5676746368408203,0.002222482,-0.0594654,-0.05724292,93768.65909617879,6.076330184936523,73488.10054074455,11627.949148153555,24930.104116431783,260187.24565900504,11.448585954387983,175,0.8449600929583856,-79.68663759742606
11.525307,0.004788992,5.249583,176.75931181537703,4.7389354e-10,280,0.15810561180114746,2.6281325817108154,0.0019203648,-0.059371863,-0.057451498,97762.84780116312,6.267902374267578,73978.13115639848,11638.320246732377,24752.816470071295,271975.1747524353,11.490299904516766,176,0.8456403134918054,-81.61654041337
11.511778,0.0038476111,5.31134,227.03831488908875,-2.638231e-10,280,0.15667200088500977,2.650151491165161,0.0016171522,-0.059258003,-0.05764085,101536.36927974543,6.335777044296265,75664.73757280347,11886.988455187713,25420.527475786417,268665.07843210263,11.528172331310454,177,0.8468759270261412,-83.4686547299902
11.534482,0.00421412,5.299705,137.9272895884768,-9.0170216e-10,280,0.14558005332946777,2.5724282264709473,0.0012474619,-0.058822144,-0.057574682,100201.09162351467,6.061711311340332,76230.29404595158,12013.843559993338,25589.54874500029,271186.091326061,11.514934362019812,178,0.846982966329543,-80.77090747812078
11.536399,0.004468678,5.326488,181.30384855332574,-3.2945535e-10,280,0.14220309257507324,2.5631179809570312,0.0010482445,-0.058701903,-0.057653658,101796.80945424005,5.95875883102417,74957.33141554211,11879.08518100333,25182.812880832593,270607.3731047596,11.530734041293462,179,0.8455762817231515,-79.50114986272487
